Cust_ID,Cust_Age,Cust_Gender,Cust_Marital_Status,Cust_Dependents,Cust_Education,Cust_Employment_Status,Cust_Occupation_Sector,Cust_Annual_Income_USD,Cust_Home_Ownership,Account_ID,Account_Type,Account_Open_Date,Account_Status,Account_KYC_Tier,Primary_Branch_Region,Total_Assets_Under_Management,Has_Active_Credit_Card,Has_Active_Loan,Digital_Banking_Enrollment,Txn_ID,Txn_Timestamp,Txn_Type,Txn_Channel,Txn_Amount_USD,Txn_Currency,Counterparty_ID,Counterparty_Type,Merchant_Category_Code_MCC,Txn_Response_Code,Orig_Balance_Before,Orig_Balance_After,Dest_Balance_Before,Dest_Balance_After,Monthly_Avg_Inflow,Monthly_Avg_Outflow,Overdraft_Limit_USD,Days_In_Overdraft_L12M,Credit_Card_Utilization_Rate,Delinquency_Status,Risk_Score_Internal,Bureau_Credit_Score,Device_Type,Device_IP_Country,Is_VPN_Used,Login_Attempts_Fail_Count,Txn_Velocity_1H,Behavioral_Anomaly_Flag,Target_Credit_Default,Target_Is_Fraud_AML
CUST-00000198,49,F,Divorced,0,High_School,Employed,Finance,30936.11,Own_Mortgage,ACCT-000000198,Checking,2012-01-18,Active,Tier_3_Premium,South,8416.19,False,False,True,TXN-0000002787,2024-11-14 18:37:38,Online_Shopping,Branch_ATM,1133.3,USD,CP-003941673,Individual,4111,Approved,477.98,-655.3199999999999,43131.4,44264.7,1886.3,1644.76,6546.81,0,0.0,Current,707,702,Android,ES,False,0,1,False,False,False
CUST-00000198,49,F,Divorced,0,High_School,Employed,Finance,30936.11,Own_Mortgage,ACCT-000000198,Checking,2012-01-18,Active,Tier_3_Premium,South,8416.19,False,False,True,TXN-0000002788,2024-07-14 16:47:08,POS_Purchase,Web_Portal,13.08,Local,CP-000875972,Individual,5921,Approved,2476.79,2463.71,33428.47,33441.55,1886.3,1644.76,6546.81,0,0.0,Current,707,702,MacOS,KY,False,0,2,False,False,False
CUST-00000198,49,F,Divorced,0,High_School,Employed,Finance,30936.11,Own_Mortgage,ACCT-000000198,Checking,2012-01-18,Active,Tier_3_Premium,South,8416.19,False,False,True,TXN-0000002789,2024-01-13 21:30:42,Online_Shopping,Mobile_App,44.74,USD,CP-004039018,Small_Business,5912,Approved,1514.13,1469.39,71077.46,71122.2,1886.3,1644.76,6546.81,0,0.0,Current,707,702,iOS,IT,False,0,4,False,False,False
CUST-00000198,49,F,Divorced,0,High_School,Employed,Finance,30936.11,Own_Mortgage,ACCT-000000198,Checking,2012-01-18,Active,Tier_3_Premium,South,8416.19,False,False,True,TXN-0000002790,2024-12-17 12:13:38,POS_Purchase,Web_Portal,93.9,USD,CP-002421612,Individual,5651,Approved,1043.58,949.68,28128.64,28222.54,1886.3,1644.76,6546.81,0,0.0,Current,707,702,Android,US,False,3,2,False,False,False
CUST-00000198,49,F,Divorced,0,High_School,Employed,Finance,30936.11,Own_Mortgage,ACCT-000000198,Checking,2012-01-18,Active,Tier_3_Premium,South,8416.19,False,False,True,TXN-0000002791,2024-12-27 11:12:44,Online_Shopping,Mobile_App,44.27,USD,CP-003036736,Individual,4814,Approved,447.85,403.58000000000004,43692.93,43737.2,1886.3,1644.76,6546.81,0,0.0,Current,707,702,Android,US,False,0,0,False,False,False
CUST-00000198,49,F,Divorced,0,High_School,Employed,Finance,30936.11,Own_Mortgage,ACCT-000000198,Checking,2012-01-18,Active,Tier_3_Premium,South,8416.19,False,False,True,TXN-0000002792,2024-08-27 15:27:55,ACH_Debit,Mobile_App,115.31,USD,CP-004013607,Individual,5912,Insufficient_Funds,1438.39,1438.39,36073.14,36073.14,1886.3,1644.76,6546.81,0,0.0,Current,707,702,iOS,US,False,0,3,False,False,False
CUST-00000198,49,F,Divorced,0,High_School,Employed,Finance,30936.11,Own_Mortgage,ACCT-000000198,Checking,2012-01-18,Active,Tier_3_Premium,South,8416.19,False,False,True,TXN-0000002793,2024-04-14 04:44:50,Wire_Transfer,Mobile_App,109.25,USD,CP-003313190,Individual,5411,Approved,468.85,359.6,32672.91,32782.16,1886.3,1644.76,6546.81,0,0.0,Current,707,702,Windows,US,False,0,2,False,False,False
CUST-00000198,49,F,Divorced,0,High_School,Employed,Finance,30936.11,Own_Mortgage,ACCT-000000198,Checking,2012-01-18,Active,Tier_3_Premium,South,8416.19,False,False,True,TXN-0000002794,2024-12-07 17:11:45,POS_Purchase,In_Person_Branch,151.59,USD,CP-001173805,Small_Business,5311,Approved,849.71,698.12,82137.79,82289.38,1886.3,1644.76,6546.81,0,0.0,Current,707,702,Android,US,False,0,2,False,False,False
CUST-00000199,44,M,Divorced,0,High_School,Employed,Finance,41609.14,Own_Outright,ACCT-000000199,Savings,2004-04-12,Active,Tier_2_Standard,South,15341.87,False,True,True,TXN-0000002795,2024-01-30 19:25:03,POS_Purchase,Web_Portal,1514.94,GBP,CP-001894805,Individual,7011,Insufficient_Funds,2471.88,2471.88,4856.92,4856.92,4371.47,4452.13,4080.46,0,0.0,Current,681,682,Windows,US,False,0,0,False,False,False
CUST-00000199,44,M,Divorced,0,High_School,Employed,Finance,41609.14,Own_Outright,ACCT-000000199,Savings,2004-04-12,Active,Tier_2_Standard,South,15341.87,False,True,True,TXN-0000002796,2024-05-06 08:28:47,Online_Shopping,Mobile_App,167.71,USD,CP-003988205,Individual,6011,Approved,3102.08,2934.37,16199.07,16366.78,4371.47,4452.13,4080.46,0,0.0,Current,681,682,iOS,US,False,0,4,False,False,False
CUST-00000199,44,M,Divorced,0,High_School,Employed,Finance,41609.14,Own_Outright,ACCT-000000199,Savings,2004-04-12,Active,Tier_2_Standard,South,15341.87,False,True,True,TXN-0000002797,2024-07-23 11:18:14,POS_Purchase,Mobile_App,187.22,USD,CP-000310666,Individual,5812,Approved,3557.92,3370.7000000000003,30252.66,30439.88,4371.47,4452.13,4080.46,0,0.0,Current,681,682,Android,US,False,3,4,False,False,False
CUST-00000199,44,M,Divorced,0,High_School,Employed,Finance,41609.14,Own_Outright,ACCT-000000199,Savings,2004-04-12,Active,Tier_2_Standard,South,15341.87,False,True,True,TXN-0000002798,2024-10-07 13:25:57,Online_Shopping,Mobile_App,182.03,USD,CP-002968385,Individual,5541,Approved,2821.81,2639.7799999999997,35644.72,35826.75,4371.47,4452.13,4080.46,0,0.0,Current,681,682,MacOS,US,False,0,0,False,False,False
CUST-00000199,44,M,Divorced,0,High_School,Employed,Finance,41609.14,Own_Outright,ACCT-000000199,Savings,2004-04-12,Active,Tier_2_Standard,South,15341.87,False,True,True,TXN-0000002799,2024-10-28 14:44:15,ACH_Debit,Web_Portal,6.68,USD,CP-000401035,Individual,5732,System_Timeout,4228.39,4228.39,29147.59,29147.59,4371.47,4452.13,4080.46,0,0.0,Current,681,682,iOS,US,False,0,2,False,False,False
CUST-00000199,44,M,Divorced,0,High_School,Employed,Finance,41609.14,Own_Outright,ACCT-000000199,Savings,2004-04-12,Active,Tier_2_Standard,South,15341.87,False,True,True,TXN-0000002800,2024-11-24 11:18:18,POS_Purchase,Mobile_App,198.55,USD,CP-003340556,Individual,5541,Approved,4326.11,4127.5599999999995,40984.41,41182.96,4371.47,4452.13,4080.46,0,0.0,Current,681,682,Android,GB,False,3,1,False,False,False
CUST-00000199,44,M,Divorced,0,High_School,Employed,Finance,41609.14,Own_Outright,ACCT-000000199,Savings,2004-04-12,Active,Tier_2_Standard,South,15341.87,False,True,True,TXN-0000002801,2024-08-11 08:44:05,Online_Shopping,Mobile_App,171.84,USD,CP-000838765,Individual,5732,Approved,4638.14,4466.3,62079.45,62251.29,4371.47,4452.13,4080.46,0,0.0,Current,681,682,iOS,US,False,0,3,False,False,False
CUST-00000199,44,M,Divorced,0,High_School,Employed,Finance,41609.14,Own_Outright,ACCT-000000199,Savings,2004-04-12,Active,Tier_2_Standard,South,15341.87,False,True,True,TXN-0000002802,2024-07-18 01:01:09,Online_Shopping,Mobile_App,180.48,USD,CP-000231206,Individual,5651,Approved,5326.64,5146.160000000001,55661.84,55842.32,4371.47,4452.13,4080.46,0,0.0,Current,681,682,iOS,US,False,0,3,False,False,False
CUST-00000199,44,M,Divorced,0,High_School,Employed,Finance,41609.14,Own_Outright,ACCT-000000199,Savings,2004-04-12,Active,Tier_2_Standard,South,15341.87,False,True,True,TXN-0000002803,2024-12-13 14:40:51,Wire_Transfer,Branch_ATM,71.88,USD,CP-001907492,Mega_Corporation,6011,Approved,4619.06,4547.18,7886.77,7958.650000000001,4371.47,4452.13,4080.46,0,0.0,Current,681,682,MacOS,US,False,0,0,False,False,False
CUST-00000199,44,M,Divorced,0,High_School,Employed,Finance,41609.14,Own_Outright,ACCT-000000199,Savings,2004-04-12,Active,Tier_2_Standard,South,15341.87,False,True,True,TXN-0000002804,2024-06-16 09:39:58,Online_Shopping,Mobile_App,1602.47,USD,CP-004040367,Individual,5999,Approved,1814.28,211.80999999999995,63050.91,64653.38,4371.47,4452.13,4080.46,0,0.0,Current,681,682,iOS,US,False,0,4,False,False,False
CUST-00000199,44,M,Divorced,0,High_School,Employed,Finance,41609.14,Own_Outright,ACCT-000000199,Savings,2004-04-12,Active,Tier_2_Standard,South,15341.87,False,True,True,TXN-0000002805,2024-10-23 07:37:02,Wire_Transfer,Web_Portal,23.05,USD,CP-000767749,Small_Business,6011,Approved,2273.65,2250.6,47111.04,47134.090000000004,4371.47,4452.13,4080.46,0,0.0,Current,681,682,MacOS,US,False,0,4,False,False,False
CUST-00000199,44,M,Divorced,0,High_School,Employed,Finance,41609.14,Own_Outright,ACCT-000000199,Savings,2004-04-12,Active,Tier_2_Standard,South,15341.87,False,True,True,TXN-0000002806,2024-02-07 14:21:53,ACH_Debit,Mobile_App,8971.94,USD,CP-002739776,Individual,7011,Approved,1860.73,-7111.210000000001,73001.04,81972.98,4371.47,4452.13,4080.46,0,0.0,Current,681,682,MacOS,JP,False,0,0,False,False,False
CUST-00000199,44,M,Divorced,0,High_School,Employed,Finance,41609.14,Own_Outright,ACCT-000000199,Savings,2004-04-12,Active,Tier_2_Standard,South,15341.87,False,True,True,TXN-0000002807,2024-06-15 18:35:22,Online_Shopping,Mobile_App,128.18,USD,CP-001733743,Small_Business,5812,Approved,1455.86,1327.6799999999998,30327.04,30455.22,4371.47,4452.13,4080.46,0,0.0,Current,681,682,Android,US,False,2,0,False,False,False
CUST-00000199,44,M,Divorced,0,High_School,Employed,Finance,41609.14,Own_Outright,ACCT-000000199,Savings,2004-04-12,Active,Tier_2_Standard,South,15341.87,False,True,True,TXN-0000002808,2024-06-03 21:16:39,Online_Shopping,Web_Portal,40645.73,USD,CP-004445291,Individual,5541,Approved,3360.6,-37285.130000000005,63347.31,103993.04,4371.47,4452.13,4080.46,0,0.0,Current,681,682,Android,CA,False,0,4,False,False,False
CUST-00000199,44,M,Divorced,0,High_School,Employed,Finance,41609.14,Own_Outright,ACCT-000000199,Savings,2004-04-12,Active,Tier_2_Standard,South,15341.87,False,True,True,TXN-0000002809,2024-04-13 15:43:28,Crypto_Exchange_Purchase,Mobile_App,197.74,Local,CP-000131817,Mega_Corporation,5661,Approved,1994.77,1797.03,32155.12,32352.86,4371.47,4452.13,4080.46,0,0.0,Current,681,682,Android,US,False,0,0,False,False,False
CUST-00000199,44,M,Divorced,0,High_School,Employed,Finance,41609.14,Own_Outright,ACCT-000000199,Savings,2004-04-12,Active,Tier_2_Standard,South,15341.87,False,True,True,TXN-0000002810,2024-07-27 10:00:42,Online_Shopping,In_Person_Branch,182.04,USD,CP-001248335,Mega_Corporation,5661,Approved,1763.49,1581.45,53738.26,53920.3,4371.47,4452.13,4080.46,0,0.0,Current,681,682,MacOS,NG,False,0,0,False,False,False
CUST-00000199,44,M,Divorced,0,High_School,Employed,Finance,41609.14,Own_Outright,ACCT-000000199,Savings,2004-04-12,Active,Tier_2_Standard,South,15341.87,False,True,True,TXN-0000002811,2024-05-06 14:20:27,ACH_Debit,Mobile_App,119.85,USD,CP-003127678,Individual,7995,Approved,2669.66,2549.81,9815.87,9935.720000000001,4371.47,4452.13,4080.46,0,0.0,Current,681,682,Windows,MX,False,0,4,False,False,False
CUST-00000199,44,M,Divorced,0,High_School,Employed,Finance,41609.14,Own_Outright,ACCT-000000199,Savings,2004-04-12,Active,Tier_2_Standard,South,15341.87,False,True,True,TXN-0000002812,2024-09-16 16:26:45,ACH_Debit,Web_Portal,1505.45,USD,CP-003323692,Mega_Corporation,5812,Approved,4016.73,2511.2799999999997,3526.18,5031.63,4371.47,4452.13,4080.46,0,0.0,Current,681,682,Android,US,False,0,4,False,False,False
CUST-00000199,44,M,Divorced,0,High_School,Employed,Finance,41609.14,Own_Outright,ACCT-000000199,Savings,2004-04-12,Active,Tier_2_Standard,South,15341.87,False,True,True,TXN-0000002813,2024-12-05 16:36:20,POS_Purchase,Mobile_App,82.8,USD,CP-003329154,Individual,5311,Approved,2372.24,2289.4399999999996,39886.35,39969.15,4371.47,4452.13,4080.46,0,0.0,Current,681,682,MacOS,PA,False,0,2,False,False,False
CUST-00000199,44,M,Divorced,0,High_School,Employed,Finance,41609.14,Own_Outright,ACCT-000000199,Savings,2004-04-12,Active,Tier_2_Standard,South,15341.87,False,True,True,TXN-0000002814,2024-11-12 17:34:26,POS_Purchase,Web_Portal,14.69,USD,CP-001738044,Individual,5921,Approved,1219.08,1204.3899999999999,32694.44,32709.13,4371.47,4452.13,4080.46,0,0.0,Current,681,682,Android,US,False,0,1,False,False,False
CUST-00000200,42,F,Single,0,Undergraduate,Self-Employed,Government,59430.69,Own_Mortgage,ACCT-000000200,Savings,2007-09-21,Active,Tier_2_Standard,North,57508.14,False,False,True,TXN-0000002815,2024-03-01 18:08:40,POS_Purchase,Mobile_App,181.46,Local,CP-001122845,Small_Business,7011,Suspected_Fraud_Block,8265.03,8265.03,67396.73,67396.73,4654.97,4716.8,4971.53,0,0.0,Current,696,695,iOS,US,False,0,3,False,False,False
CUST-00000200,42,F,Single,0,Undergraduate,Self-Employed,Government,59430.69,Own_Mortgage,ACCT-000000200,Savings,2007-09-21,Active,Tier_2_Standard,North,57508.14,False,False,True,TXN-0000002816,2024-05-11 14:01:25,Online_Shopping,Mobile_App,168.13,USD,CP-001077069,Individual,5814,Approved,15884.32,15716.19,7729.36,7897.49,4654.97,4716.8,4971.53,0,0.0,Current,696,695,Windows,NG,False,0,3,False,False,False
CUST-00000200,42,F,Single,0,Undergraduate,Self-Employed,Government,59430.69,Own_Mortgage,ACCT-000000200,Savings,2007-09-21,Active,Tier_2_Standard,North,57508.14,False,False,True,TXN-0000002817,2024-07-08 14:27:56,POS_Purchase,Web_Portal,35.62,EUR,CP-004628592,Mega_Corporation,5812,Approved,10645.41,10609.789999999999,21145.82,21181.44,4654.97,4716.8,4971.53,0,0.0,Current,696,695,MacOS,US,False,0,0,False,False,False
CUST-00000200,42,F,Single,0,Undergraduate,Self-Employed,Government,59430.69,Own_Mortgage,ACCT-000000200,Savings,2007-09-21,Active,Tier_2_Standard,North,57508.14,False,False,True,TXN-0000002818,2024-02-25 14:58:13,Online_Shopping,Branch_ATM,718.59,USD,CP-004867120,Individual,5921,Approved,15890.92,15172.33,85115.61,85834.2,4654.97,4716.8,4971.53,0,0.0,Current,696,695,iOS,US,False,0,1,False,False,False
CUST-00000200,42,F,Single,0,Undergraduate,Self-Employed,Government,59430.69,Own_Mortgage,ACCT-000000200,Savings,2007-09-21,Active,Tier_2_Standard,North,57508.14,False,False,True,TXN-0000002819,2024-12-14 07:20:10,POS_Purchase,Web_Portal,39.47,USD,CP-003490522,Individual,5411,Approved,5003.39,4963.92,72623.17,72662.64,4654.97,4716.8,4971.53,0,0.0,Current,696,695,iOS,US,False,0,1,False,False,False
CUST-00000200,42,F,Single,0,Undergraduate,Self-Employed,Government,59430.69,Own_Mortgage,ACCT-000000200,Savings,2007-09-21,Active,Tier_2_Standard,North,57508.14,False,False,True,TXN-0000002820,2024-06-14 10:12:53,Online_Shopping,Mobile_App,40.04,USD,CP-000679683,Small_Business,5651,Approved,12001.91,11961.869999999999,21687.88,21727.92,4654.97,4716.8,4971.53,0,0.0,Current,696,695,Android,US,False,0,4,False,False,False
CUST-00000201,39,M,Married,0,Postgraduate,Employed,Healthcare,49539.02,Own_Outright,ACCT-000000201,Money_Market,2009-12-11,Active,Tier_2_Standard,South,70805.19,True,False,True,TXN-0000002821,2024-12-13 07:06:42,Online_Shopping,Mobile_App,28.54,USD,CP-002430239,Mega_Corporation,5411,Approved,19609.6,19581.059999999998,64510.5,64539.04,4061.37,2909.26,4476.95,0,0.56,Current,628,646,Android,US,False,0,1,False,False,False
CUST-00000201,39,M,Married,0,Postgraduate,Employed,Healthcare,49539.02,Own_Outright,ACCT-000000201,Money_Market,2009-12-11,Active,Tier_2_Standard,South,70805.19,True,False,True,TXN-0000002822,2024-04-10 00:29:20,Wire_Transfer,Mobile_App,118.06,Local,CP-003516033,Individual,5921,Approved,8709.52,8591.460000000001,3276.71,3394.77,4061.37,2909.26,4476.95,0,0.56,Current,628,646,iOS,US,False,0,1,False,False,False
CUST-00000201,39,M,Married,0,Postgraduate,Employed,Healthcare,49539.02,Own_Outright,ACCT-000000201,Money_Market,2009-12-11,Active,Tier_2_Standard,South,70805.19,True,False,True,TXN-0000002823,2024-08-04 20:24:05,ACH_Debit,In_Person_Branch,822.58,USD,CP-000486464,Small_Business,5814,Approved,11776.78,10954.2,66977.41,67799.99,4061.37,2909.26,4476.95,0,0.56,Current,628,646,Android,US,False,0,0,False,False,False
CUST-00000201,39,M,Married,0,Postgraduate,Employed,Healthcare,49539.02,Own_Outright,ACCT-000000201,Money_Market,2009-12-11,Active,Tier_2_Standard,South,70805.19,True,False,True,TXN-0000002824,2024-06-12 11:16:14,Cash_Deposit,Web_Portal,196.78,USD,CP-001405139,Small_Business,5311,Approved,8419.91,8616.69,55949.09,55752.31,4061.37,2909.26,4476.95,0,0.56,Current,628,646,iOS,US,False,0,0,False,False,False
CUST-00000201,39,M,Married,0,Postgraduate,Employed,Healthcare,49539.02,Own_Outright,ACCT-000000201,Money_Market,2009-12-11,Active,Tier_2_Standard,South,70805.19,True,False,True,TXN-0000002825,2024-01-18 19:22:12,ATM_Withdrawal,Mobile_App,121.11,USD,CP-001668268,Mega_Corporation,5311,Approved,23038.4,22917.29,13861.72,13982.83,4061.37,2909.26,4476.95,0,0.56,Current,628,646,Windows,US,False,0,1,False,False,False
CUST-00000202,51,M,Single,0,High_School,Employed,Retail,39685.41,Own_Mortgage,ACCT-000000202,Checking,2006-02-21,Active,Tier_2_Standard,West,30326.07,False,False,True,TXN-0000002826,2024-12-17 11:40:29,POS_Purchase,Mobile_App,10.81,USD,CP-001265519,Individual,5732,Suspected_Fraud_Block,8349.24,8349.24,2069.57,2069.57,4003.08,4194.31,3984.27,0,0.0,Current,704,696,Android,US,False,0,3,False,False,False
CUST-00000202,51,M,Single,0,High_School,Employed,Retail,39685.41,Own_Mortgage,ACCT-000000202,Checking,2006-02-21,Active,Tier_2_Standard,West,30326.07,False,False,True,TXN-0000002827,2024-07-06 17:03:59,Online_Shopping,Web_Portal,145.69,Local,CP-003209882,Mega_Corporation,5651,Approved,7188.51,7042.820000000001,67508.44,67654.13,4003.08,4194.31,3984.27,0,0.0,Current,704,696,Android,US,False,0,2,False,False,False
CUST-00000202,51,M,Single,0,High_School,Employed,Retail,39685.41,Own_Mortgage,ACCT-000000202,Checking,2006-02-21,Active,Tier_2_Standard,West,30326.07,False,False,True,TXN-0000002828,2024-03-27 08:55:25,Online_Shopping,Web_Portal,34.84,USD,CP-002483955,Offshore_Entity,6011,Approved,3086.94,3052.1,87134.39,87169.23,4003.08,4194.31,3984.27,0,0.0,Current,704,696,iOS,US,False,0,0,True,False,False
CUST-00000202,51,M,Single,0,High_School,Employed,Retail,39685.41,Own_Mortgage,ACCT-000000202,Checking,2006-02-21,Active,Tier_2_Standard,West,30326.07,False,False,True,TXN-0000002829,2024-07-06 13:57:28,ACH_Debit,Web_Portal,39.37,USD,CP-004545391,Individual,6011,Approved,1656.85,1617.48,83781.78,83821.15,4003.08,4194.31,3984.27,0,0.0,Current,704,696,iOS,US,False,0,0,False,False,False
CUST-00000202,51,M,Single,0,High_School,Employed,Retail,39685.41,Own_Mortgage,ACCT-000000202,Checking,2006-02-21,Active,Tier_2_Standard,West,30326.07,False,False,True,TXN-0000002830,2024-11-10 12:41:08,ACH_Debit,Branch_ATM,3.07,USD,CP-003606903,Offshore_Entity,5651,Approved,2834.81,2831.74,13757.71,13760.779999999999,4003.08,4194.31,3984.27,0,0.0,Current,704,696,Android,US,False,0,2,True,False,False
CUST-00000203,33,M,Divorced,0,Undergraduate,Unemployed,Unemployed,13932.16,Own_Outright,ACCT-000000203,Checking,2007-12-13,Active,Tier_1_Basic,West,22324.25,False,False,True,TXN-0000002831,2024-01-28 17:07:22,ACH_Debit,Mobile_App,6973.49,USD,CP-000049992,Individual,7372,Approved,5407.72,-1565.7699999999995,58988.99,65962.48,1088.02,1014.65,1196.61,0,0.0,Current,622,623,MacOS,US,False,0,1,False,False,False
CUST-00000203,33,M,Divorced,0,Undergraduate,Unemployed,Unemployed,13932.16,Own_Outright,ACCT-000000203,Checking,2007-12-13,Active,Tier_1_Basic,West,22324.25,False,False,True,TXN-0000002832,2024-07-18 20:49:36,Online_Shopping,In_Person_Branch,115.27,USD,CP-000832501,Small_Business,5651,Approved,3195.4,3080.13,40484.12,40599.39,1088.02,1014.65,1196.61,0,0.0,Current,622,623,iOS,US,False,0,3,False,False,False
CUST-00000203,33,M,Divorced,0,Undergraduate,Unemployed,Unemployed,13932.16,Own_Outright,ACCT-000000203,Checking,2007-12-13,Active,Tier_1_Basic,West,22324.25,False,False,True,TXN-0000002833,2024-12-29 06:49:45,Online_Shopping,Mobile_App,7001.4,USD,CP-002706160,Mega_Corporation,5812,Approved,3211.09,-3790.3099999999995,94489.54,101490.94,1088.02,1014.65,1196.61,0,0.0,Current,622,623,Android,US,False,0,1,False,False,False
CUST-00000203,33,M,Divorced,0,Undergraduate,Unemployed,Unemployed,13932.16,Own_Outright,ACCT-000000203,Checking,2007-12-13,Active,Tier_1_Basic,West,22324.25,False,False,True,TXN-0000002834,2024-05-11 20:56:21,Online_Shopping,Mobile_App,1311.14,USD,CP-004698113,Individual,5651,Approved,7314.3,6003.16,55058.35,56369.49,1088.02,1014.65,1196.61,0,0.0,Current,622,623,iOS,ZA,False,0,0,False,False,False
CUST-00000203,33,M,Divorced,0,Undergraduate,Unemployed,Unemployed,13932.16,Own_Outright,ACCT-000000203,Checking,2007-12-13,Active,Tier_2_Standard,West,22324.25,False,False,True,TXN-0000002835,2024-03-11 11:58:21,ATM_Withdrawal,Mobile_App,16284.65,USD,CP-003375598,Mega_Corporation,5921,Approved,4420.31,-11864.34,1790.01,18074.66,1088.02,1014.65,1196.61,0,0.0,Current,622,623,Android,US,False,0,3,True,False,False
CUST-00000203,33,M,Divorced,0,Undergraduate,Unemployed,Unemployed,13932.16,Own_Outright,ACCT-000000203,Checking,2007-12-13,Active,Tier_1_Basic,West,22324.25,False,False,True,TXN-0000002836,2024-10-08 13:08:21,POS_Purchase,Mobile_App,173.9,USD,CP-004169078,Individual,7995,Insufficient_Funds,3565.84,3565.84,55235.41,55235.41,1088.02,1014.65,1196.61,0,0.0,Current,622,623,Android,US,False,0,3,False,False,False
CUST-00000204,53,F,Married,3,Undergraduate,Unemployed,Unemployed,13201.89,Own_Outright,ACCT-000000204,Money_Market,2004-11-30,Active,Tier_1_Basic,North,19374.86,False,False,True,TXN-0000002837,2024-10-31 16:15:33,POS_Purchase,Web_Portal,174.91,USD,CP-000283465,Offshore_Entity,5651,Approved,2128.93,1954.0199999999998,10509.8,10684.71,1065.29,955.78,1160.09,0,0.0,Current,609,582,iOS,US,False,0,1,True,False,False
CUST-00000204,53,F,Married,3,Undergraduate,Unemployed,Unemployed,13201.89,Own_Outright,ACCT-000000204,Money_Market,2004-11-30,Active,Tier_1_Basic,North,19374.86,False,False,True,TXN-0000002838,2024-05-06 14:25:29,Online_Shopping,Mobile_App,108.13,USD,CP-000224172,Individual,7011,Approved,4273.99,4165.86,66016.69,66124.82,1065.29,955.78,1160.09,0,0.0,Current,609,582,Android,US,False,0,1,False,False,False
CUST-00000204,53,F,Married,3,Undergraduate,Unemployed,Unemployed,13201.89,Own_Outright,ACCT-000000204,Money_Market,2004-11-30,Active,Tier_1_Basic,North,19374.86,False,False,True,TXN-0000002839,2024-09-16 16:59:19,ATM_Withdrawal,Mobile_App,60.78,USD,CP-000205834,Small_Business,4814,Approved,1775.67,1714.89,34505.0,34565.78,1065.29,955.78,1160.09,0,0.0,Current,609,582,iOS,US,False,0,4,False,False,False
CUST-00000204,53,F,Married,3,Undergraduate,Unemployed,Unemployed,13201.89,Own_Outright,ACCT-000000204,Money_Market,2004-11-30,Active,Tier_1_Basic,North,19374.86,False,False,True,TXN-0000002840,2024-08-26 23:08:36,POS_Purchase,In_Person_Branch,460.12,USD,CP-001694618,Individual,5411,Approved,6447.53,5987.41,11576.74,12036.86,1065.29,955.78,1160.09,0,0.0,Current,609,582,Android,TR,False,0,4,True,False,False
CUST-00000204,53,F,Married,3,Undergraduate,Unemployed,Unemployed,13201.89,Own_Outright,ACCT-000000204,Money_Market,2004-11-30,Active,Tier_1_Basic,North,19374.86,False,False,True,TXN-0000002841,2024-09-18 07:40:25,ATM_Withdrawal,Mobile_App,967.13,USD,CP-003067450,Small_Business,7011,Approved,5141.22,4174.09,46486.72,47453.85,1065.29,955.78,1160.09,0,0.0,Current,609,582,Android,US,False,0,1,False,False,False
CUST-00000204,53,F,Married,3,Undergraduate,Unemployed,Unemployed,13201.89,Own_Outright,ACCT-000000204,Money_Market,2004-11-30,Active,Tier_1_Basic,North,19374.86,False,False,True,TXN-0000002842,2024-01-02 04:01:34,Cash_Deposit,Mobile_App,1586.29,USD,CP-002656573,Small_Business,4900,Approved,3831.41,5417.7,85003.26,83416.97,1065.29,955.78,1160.09,0,0.0,Current,609,582,iOS,US,False,0,1,False,False,False
CUST-00000204,53,F,Married,3,Undergraduate,Unemployed,Unemployed,13201.89,Own_Outright,ACCT-000000204,Money_Market,2004-11-30,Active,Tier_1_Basic,North,19374.86,False,False,True,TXN-0000002843,2024-06-15 13:39:18,ACH_Debit,Mobile_App,140.7,USD,CP-004358444,Small_Business,5999,Approved,2641.76,2501.0600000000004,49046.85,49187.549999999996,1065.29,955.78,1160.09,0,0.0,Current,609,582,Android,US,True,0,2,False,False,False
CUST-00000204,53,F,Married,3,Undergraduate,Unemployed,Unemployed,13201.89,Own_Outright,ACCT-000000204,Money_Market,2004-11-30,Active,Tier_1_Basic,North,19374.86,False,False,True,TXN-0000002844,2024-09-24 12:11:26,ACH_Debit,Web_Portal,196.8,USD,CP-002826889,Mega_Corporation,5661,Approved,4912.1,4715.3,26085.64,26282.44,1065.29,955.78,1160.09,0,0.0,Current,609,582,Windows,RU,False,0,3,False,False,False
CUST-00000204,53,F,Married,3,Undergraduate,Unemployed,Unemployed,13201.89,Own_Outright,ACCT-000000204,Money_Market,2004-11-30,Active,Tier_1_Basic,North,19374.86,False,False,True,TXN-0000002845,2024-05-27 07:16:18,Crypto_Exchange_Purchase,Web_Portal,148.14,Local,CP-002623611,Small_Business,5411,Approved,4235.66,4087.52,83387.65,83535.79,1065.29,955.78,1160.09,0,0.0,Current,609,582,iOS,US,False,0,3,False,False,False
